PG.UniProtIds	NCD1	NCD2	NCD3	NCD4	HFD1	HFD2	HFD3	HFD4	HFDLEA1	HFDLEA2	HFDLEA3	HFDLEA4
O89001	47.49874878	39.75667191	50.11510849	132.8352814	60.92365646	119.4502029	73.68833923	0	0	18.60362244	66.89193726	72.67819977
O89016	16.09885025	42.18173218	91.98045349	0	0	0	53.91578293	38.15897369	72.31237793	104.4400864	17.94932365	0
O89017	2145.821045	2189.123291	1591.585449	1949.582397	2374.058594	2198.171143	2296.31543	2129.507813	1834.997681	1812.158447	1905.058716	2299.388428
O89020	132.6742554	175.4121094	177.1949921	190.4555206	106.8064194	145.3167877	138.0050812	96.15642548	196.3031464	193.7815704	137.7140656	108.3255005
O89023	1552.237915	1992.161133	1707.015259	1391.198364	2097.313477	1591.202515	2034.098389	2613.60083	2159.05835	2118.134766	2515.186279	959.9493408
O89053	223.249176	212.0178375	179.8146057	278.7445068	174.310791	143.3755035	219.1904602	85.2518692	97.05586243	163.7780304	106.2780685	254.5035248
O89079	667.0459595	685.0978394	732.2263184	783.4397583	951.447876	765.0870972	929.7150879	836.295105	797.7955322	962.0592651	847.5015259	973.2813721
O89086	607.2280273	376.0496826	142.4449463	684.4016724	381.6018982	491.2106323	472.3897095	445.1358643	487.2167664	747.4541016	679.0247803	397.6262817
O89106	148.3807983	101.1959763	81.3098526	138.0260468	61.29984283	50.74850845	43.53039169	51.64102936	160.1347198	54.04283142	75.62198639	107.0541458
O89110	81.30198669	43.89314651	193.8893738	80.89426422	109.6071091	88.98953247	164.0515289	70.13020325	151.5739136	117.27948	80.55513763	174.4051514
O89112	169.761322	187.5088348	146.2864075	257.8963623	185.2443237	271.0299377	277.6377869	236.0823364	221.1093903	151.4520874	206.3837128	274.3036804
P00186	5133.620117	6059.574219	6348.850586	4722.890625	6362.211426	5723.604004	6161.588379	5470.276855	5324.678711	3644.207764	5487.314453	5332.109375
P00329	76755.20313	70014.92188	81323.94531	78561.14844	85641.45313	78733.5	82725.21875	84411.11719	88355.3125	87397.4375	88503.53125	81148.92969
P00375	1662.068115	1416.303833	1318.843384	1600.924805	1395.693604	1382.688354	1657.646851	1471.067017	1852.088867	1894.743896	1759.079224	1947.230103
P00405	30885.83398	24053.94336	28872.5332	22765.9375	24457.20313	23396.7207	22912.38867	29456.37891	24703.76172	27769.89648	31188.04688	31179.98047
P00493	2127.76709	1836.380615	1915.020142	1880.582153	2655.158447	2288.948975	2446.630615	2284.104248	1972.394531	1938.383057	1799.018188	2328.372314
P00687	80.69794464	93.35315704	71.40085602	240.9202728	134.9602203	142.4871979	115.2545929	135.6086121	85.29593658	93.96029663	129.2555389	88.87478638
P00688	247.9452972	214.7708435	6893.975586	98.34290314	133.462738	130.2488861	139.2292328	392.087616	85.69136047	47.64247131	191.578476	121.6742172
P00920	2932.43042	3274.019531	3220.260986	3839.138184	3518.562012	4037.133301	2936.653809	2771.423096	4664.680176	6392.290039	3407.05542	4422.561035
P01027	1888.221069	1942.220093	2406.837402	2119.746094	1978.541626	1834.103516	2414.193604	1902.786987	1486.364136	1619.872437	1443.989624	1593.460815
P01029	542.3201294	394.2780457	563.2810059	457.1978149	602.9932251	684.3049927	752.2757568	665.182373	505.7421265	572.6305542	439.1612244	582.2678833
P01592	772.1264038	671.3427734	728.0769043	867.2278442	204.9260254	337.0717773	782.8981934	581.5604248	416.8270264	500.7473755	312.5336914	483.3982239
P01631	365.1522217	422.2928162	284.2466125	384.546936	287.1491699	438.2121277	305.7929688	334.9031067	285.5072021	320.4687195	298.59552	283.1850586
P01633	30.97455978	141.9498749	230.742569	58.80633163	85.51437378	185.9634399	48.93359756	322.637146	29.80971336	114.9396591	59.0211525	154.7207184
P01635	31.6193409	125.9161377	22.21510696	108.6306992	31.3535347	96.25603485	65.79278564	39.23416901	57.15758896	132.4947815	29.33317184	122.0787277
P01636	30.90671349	81.10636139	19.09474373	101.3342285	171.8592834	43.48693848	197.3440704	72.74530029	52.39634323	303.4387512	179.6251984	29.44650269
P01638	214.3101501	109.5525436	236.7771606	145.2140503	63.14883423	175.1107178	223.7024994	171.062027	100.108429	231.5400848	153.3517914	54.51622009
P01639	176.8306732	95.13720703	119.9180908	211.5269318	88.15906525	221.7592926	0	145.1945953	58.27690887	89.78209686	0	41.22102356
P01642	137.3980713	112.7604446	145.6013641	66.5486908	260.1314087	164.6985626	220.8045959	323.8669128	106.4140244	107.6515961	314.0870972	0
P01643	0	112.6852417	0	0	137.3071594	0	0	0	0	0	147.4502411	75.003479
P01644;P01645	248.8734283	164.8736877	361.9804993	212.6458588	205.1533966	266.8148193	146.1107941	260.025238	168.9730835	332.2492981	318.9364929	187.2158813
P01654;P01655	238.2895355	291.2625122	353.2990112	307.2638245	255.6216278	381.6385193	260.5490112	187.6836243	606.8638306	435.144928	228.7082214	272.4309692
P01664;P01665;P01666;P01668	76.42070007	96.05895233	0	53.4642334	65.46672821	161.9525299	0	280.8747864	195.8617706	431.7002563	213.9598999	48.80971146
P01671;P01673	0	0	0	0	65.19585419	236.5665741	186.1418457	0	0	0	0	0
P01680	46.08518982	34.59172058	18.28583145	99.17064667	0	31.73498535	0	36.41506577	38.10580826	147.9312286	185.8624268	5.325227737
P01723;P01726;P01727;P01728;P01729	217.2360382	226.4971008	274.1460876	274.5010376	98.9646759	375.8221741	92.98733521	76.53338623	95.19697571	265.4430542	21.19947243	318.8886719
P01753;P01754;P06328	220.2974854	276.3048401	436.077179	156.8568726	149.0894775	330.5569763	198.8956909	165.2234344	282.3580322	187.7057495	158.3721161	324.2357178
P01786	34.64067078	139.4445953	212.4447937	32.45760727	35.48675919	40.6481514	18.48861885	0	43.81656647	0	25.98633766	0
P01796;P01797;P01799;P01801	85.79240417	76.3320694	188.6105194	58.18453598	102.3101044	105.1468124	86.3967514	102.0241013	91.54348755	160.2664185	53.88584518	59.47925568
P01837	1035.858521	1267.811401	647.4525757	847.6246948	902.6898804	1299.22937	894.09021	1191.322876	1049.096191	1274.345703	1069.959961	905.9160767
P01864	1837.499512	2375.156494	1281.66687	2412.151367	1964.160522	2465.328613	1563.464111	2009.151367	2375.415039	2258.280273	1487.452515	1958.193481
P01867	1834.68335	2798.013916	1419.651123	2202.50708	1864.75415	2020.787476	1796.756958	1947.651245	1485.113892	2139.896973	1559.592896	1754.148804
P01868;P01869	325.8277283	539.626709	853.1793823	711.270752	572.8634644	606.4762573	626.390625	643.8583984	433.4716797	245.4508362	278.9376221	744.2428589
P01872	567.7375488	725.3856201	892.2555542	775.0588379	628.0370483	813.6911011	636.6561279	974.734375	925.8839111	1578.006592	563.4975586	376.2225342
P01878	332.5019836	421.5307312	280.9304199	449.6231079	150.4771576	480.3487854	289.9707642	326.8920593	127.7299194	216.1028748	299.0268555	295.7547607
P01887	1143.559692	1245.587402	1376.668091	713.402832	953.9134521	1297.835205	687.8442993	1263.330933	998.2679443	995.9503784	778.3063354	1525.200317
P01898	791.2379761	693.6789551	948.2858887	795.1887817	653.1229858	453.2318726	700.6106567	361.6971436	504.1516724	588.9421387	742.4486084	450.6672668
P01899	1121.35437	974.5911255	1101.16626	1150.359863	1132.719116	1220.752197	1197.050415	1089.435059	1353.355835	1347.875732	1183.46582	1529.09021
P01901	1500.551514	1221.188599	1348.871216	1490.834106	1278.184082	1330.883179	1526.226074	1672.931519	1624.369751	1191.302734	1500.849731	1714.255249
P01921;P06342;P14483	64.39057159	130.7854614	97.11270905	87.68753052	59.81433105	96.94799042	144.7589874	173.0760498	144.6798553	65.74153137	73.9223938	83.56433868
P01942	195897.5469	254674.0938	265038.7813	259259.0625	216771.6875	239753.4063	245041.6406	253437.3125	286058.5625	599870.875	248206.1719	287626.0938
P02088	304261.2188	397965.125	521928.6875	458967.4063	350616.7188	407342.5625	338406.0938	350403.8125	414532.75	728476.4375	327953.0313	473513.5
P02104	700.890564	588.5007324	991.4370117	1146.614624	910.4856567	761.218689	522.3643799	418.2947693	757.3687134	1152.92395	522.6546021	862.6158447
P02301;P68433;P84228;P84244	23890.61914	35006.38672	30168.68945	40405.17188	30475.43945	26296.09766	34062.60156	41690.71094	30578.38867	30768.94727	30879.70313	29264.61914
P02468	281.1842957	400.1140747	548.8053589	302.707489	353.877533	419.6117249	339.7088928	421.8203735	321.9989319	428.3914185	362.5135498	282.2138977
P02535	111.0181503	100.7284317	288.12323	179.3376007	84.1101532	161.2739868	254.161972	111.5523987	178.5405121	408.6821594	218.3239136	183.5204468
P03888	85.03728485	123.3976288	72.70695496	83.10799408	101.8243866	74.74332428	50.58210373	58.70904922	85.17022705	118.0475998	104.8319092	87.05382538
P03921	109.604248	167.1015778	283.1257935	205.8921509	231.5775604	139.6575928	254.9169464	199.5119171	253.6462402	231.6192322	380.4408569	255.2975006
P03930	3440.514893	3394.682861	3607.488525	3794.60376	2812.977051	2138.94873	2227.851807	2916.173828	3397.905273	2757.25293	3159.458984	3093.494385
P03958	348.6654358	329.8829651	308.1835632	260.5960999	179.553009	199.9979706	308.861145	200.4297943	230.6720886	245.5414886	247.3516998	329.8287659
P03987	408.430603	291.0118713	646.0076294	147.8355408	237.6695709	376.6976929	168.7202148	602.1507568	330.0076599	390.0616455	783.8092651	381.7629089
P04104	513.8406372	338.5815125	746.1221313	511.5056763	509.9018555	581.8459473	752.9105225	617.7476807	842.5402222	756.8327026	1410.482422	735.6442871
P04117	962.2749634	981.6986694	1071.851318	847.267395	1115.036865	766.918335	1298.646606	1466.037354	1105.388916	1049.369385	1078.953613	1080.571533
P04186	298.6193848	196.1950989	374.4140015	286.8484802	328.7931519	303.7192993	343.7758484	364.7917175	305.4249878	336.6918335	313.515625	277.5601501
P04247	0	196.6051788	80.193367	0	0	84.14299011	266.6016235	509.4709473	53.30874252	376.3457336	499.3013	121.243988
P04443;P04444	183.3833313	154.933548	125.9612503	221.5301514	211.004303	209.3416595	144.5298157	69.02068329	208.3722687	234.9235535	151.5150452	182.0854797
P04627	112.9365616	156.5076904	0	52.91770172	55.84337616	57.3236618	87.82054138	155.5902557	96.27061462	73.62102509	85.02495575	72.34971619
P04919	732.8671265	1127.113892	1070.616333	856.8432007	1022.609375	1137.581421	704.675293	971.2030029	952.359314	2235.537354	801.8114624	1039.896484
P04939	2170.179688	1814.040039	2183.343506	1714.430786	2703.351807	3438.474609	3348.277344	5137.492676	3595.717285	2765.69165	3459.336914	4553.556641
P04940;P04941;P04943;P04944	46.85511017	215.7110596	69.15364838	155.0461578	106.6079102	249.7633057	43.59169388	156.7667542	128.9852448	130.8058319	43.90494919	123.2538376
P04945	88.68292999	40.22738266	59.6989212	317.9326782	143.5681763	94.48898315	188.9470978	146.4895782	91.04260254	149.2404785	0	77.32441711
P05063	284.9776306	294.4619751	231.3695068	311.8239746	132.990387	58.61591339	79.38430023	68.41497803	76.56764221	53.85033798	83.8068161	103.658165
P05064	15535.32324	16646.31445	14356.9375	12392.6875	10936.11133	11919.47461	12899.10059	10355.03223	10734.35254	11478.95313	10697.85059	10884.10352
P05132	53.58362579	117.0326233	55.98483276	67.18509674	85.85380554	138.7503662	55.66710663	98.70635223	119.1837921	89.201828	60.4948349	85.54262543
P05201	15822.95996	17575.59766	12488.16504	16970.10547	7821.463867	6975.81543	6446.339355	3646.280029	7041.338379	9138.478516	10745.87891	7458.858398
P05202	34349.625	35629.0625	33870.79688	34065.45313	32918.64844	30882.24414	28892.83789	28892.58789	34511.49219	35430.88672	38555.59375	42765.18359
P05208	46.25269699	14.064744	1324.770142	0	0	0	0	0	0	23.81737518	0	0
P05213	10712.24902	11479.68457	11977.78613	10879.5	10442.08203	10949.51953	10400.98242	12012.41309	13002.9707	11777.53809	9369.289063	11412.26855
P05784	17560.55078	18941.66406	19734.71289	18929.92578	22132.79688	17623.06641	19210.71094	19267.89453	17178.49023	17725.32227	19687.58398	20227.74219
P05977	0	2494.227295	1119.546021	0	0	0	0	81.81599426	0	0	0	0
P06151	17076.82422	18603.44727	19395.59766	17261.88281	24624.35156	25047	25625.11719	24666.78711	25991.63672	20822.29102	20958.02148	24377.89648
P06330	191.8194733	414.4870605	194.5871124	322.6654358	232.2107391	472.053894	418.9044189	417.650238	318.6595154	120.9495163	358.630249	150.2979431
P06683	180.8099365	125.9541702	234.204422	198.2903748	209.6093903	240.5909729	270.7853088	267.4216003	193.6807861	177.1990814	168.0227966	345.9421387
P06684	84.95259094	124.2101746	118.8395386	68.15445709	57.7904129	61.16133118	69.38549042	104.5415344	47.31453323	57.75127029	46.766716	125.1856766
P06728	1310.59668	1508.977783	1179.785522	1273.236572	3053.856689	2357.005127	3567.089355	1984.443604	1667.63855	2361.882813	1699.971924	1772.44751
P06745	4703.133301	4698.078125	4077.520752	5169.147949	6310.890625	5869.872559	5934.95459	5781.796387	5530.220703	6026.495605	4772.182129	5950.125
P06797	367.0589294	407.9760132	333.7384949	397.1533508	248.6015472	156.0114136	266.2463684	227.2387085	249.8752899	162.7102356	277.5764465	206.4062958
P06800	139.2483673	136.1400299	180.4966736	132.5916443	115.3570023	170.8053436	86.08703613	112.3092957	139.7120819	191.6533508	79.76599121	121.7608643
P06801	6193.479492	4157.610352	7562.490234	5979.152344	9576.586914	8602.539063	8843.400391	7220.436035	9647.87207	9314.796875	6060.070801	8394.885742
P06802	240.454895	251.9832611	307.5666199	184.8945007	245.5671844	234.5731354	221.5982819	255.0830231	178.1666107	274.1078796	293.7022095	172.8223572
P06909	415.0997314	481.0543213	530.7316284	398.184021	468.5167847	600.3591309	576.7587891	626.0839844	489.3381042	537.8033447	392.0874023	500.5747986
P07091	0	237.9520569	155.5884399	0	69.81151581	66.79006958	44.37939072	165.6766357	63.03244781	125.0668716	83.6102066	213.4084778
P07146	0	0	1862.419067	43.52938461	0	0	14.61745071	79.42350006	0	101.2274933	0	0
P07309	4370.10791	5030.543457	3883.162598	5329.256836	5810.177734	6017.091309	4850.151367	4415.952148	5255.952148	6998.208008	6243.373047	4485.936035
P07310	58.6074028	579.8076782	169.749115	32.80783081	65.38418579	23.64949417	30.01844406	272.5907898	52.81784821	566.8496094	364.7049866	107.7227554
P07356	1320.978394	2323.849854	1962.454712	1646.846069	1711.428955	1647.378906	1597.608032	1708.107056	1460.561646	1475.038696	1525.141724	1784.947754
P07361	260.0592957	213.6652069	311.7809143	232.072113	134.9268951	157.7132416	207.7257233	79.46790314	116.6444626	137.9864807	86.98609924	121.9497986
P07724	77510.73438	88546.21875	85592.26563	89975.3125	74193.91406	70486.15625	74950.75	68243.41406	72327.76563	85550.80469	72787.44531	75332.89063
P07758	3670.780762	3841.884521	5036.862793	3422.12915	4593.763672	4349.568359	4921.916504	4476.338379	3767.626709	4597.134277	4072.967529	5556.056152
P07759	7246.181152	6519.745605	5142.765625	7260.027832	6570.696289	7952.491699	7091.57373	8102.10498	7169.81543	7829.600098	5304.821777	7670.437988
P07901	4232.004883	4134.603027	3928.9646	4468.452148	4877.671875	4436.51709	5614.949707	5255.363281	4569.297363	4166.95459	3679.4104	4720.947266
P08003	6184.203613	5151.822754	5414.11084	5100.130859	6785.531738	7671.674316	8454.207031	9070.649414	6140.537598	6238.894043	6437.505371	6629.091797
P08030	1539.515137	1441.616577	1548.199219	1396.556641	708.9623413	789.0349121	893.100708	729.390686	597.2610474	619.7093506	608.2804565	839.6820068
P08032	514.8724365	606.9714355	662.4838867	562.4485474	415.7575378	559.9821167	465.6937866	582.0931396	644.1746826	971.8464966	386.2530823	593.6387329
P08071	114.1554108	64.23182678	60.11597061	55.58712769	50.04585266	51.1273613	54.41284561	0	31.77664375	0	36.13446808	61.33789063
P08101	1282.42395	1348.401855	1008.729614	837.7381592	849.1347656	882.5749512	1621.924438	764.3683472	400.2323914	1508.440796	878.3811035	744.9962769
P08103	26.20008087	0	26.21227264	13.1310463	0	0	42.64818573	0	18.70091057	56.97989655	0	34.71245956
P08113	16946.97656	15699.9375	17065.49805	13445.83301	16680.52734	17144.52734	19930.03711	19788.82422	16822.32031	16230.79395	16011.04395	17255.66797
P08122	219.9666595	89.7208786	283.8423157	135.0533905	133.4674072	134.5977936	147.0273285	94.04519653	210.6715393	59.7859993	106.0142365	89.86600494
P08207	693.0014038	1056.248657	894.821167	657.4538574	924.2860718	879.3898315	920.543457	718.8210449	754.7496338	796.1721191	875.0310669	1025.426758
P08226	5714.370117	4963.355957	5733.335449	4911.959473	6018.048828	6539.656738	6896.16748	6527.985352	6299.151855	5787.138672	5942.558105	5345.741699
P08228	54983.16406	50992.70313	54779.45703	57673.66406	67187.10938	52217.42969	52440.76563	64790.69922	53308.23047	63259.07813	50117.21094	80004.21875
P08249	34332.35156	33737.38281	31579.50586	33002.89063	27253.58203	28218.42383	27185.32422	24024.9043	27476.3457	27271.00391	27526.5332	28648.83008
P08556	408.7753296	507.6218872	486.2460327	466.5361633	416.2663269	473.9901733	393.6964111	498.0727539	333.0132141	686.5130615	411.4120483	480.6593323
P08607	32.77777863	6.53272438	56.44393158	79.49436951	37.97047424	73.35659027	54.21473694	91.40625763	62.27081299	70.02179718	19.84817123	0
P08752	1888.735962	1891.344604	1967.646362	1650.600342	2225.342041	2083.108398	2061.434326	2379.781494	1697.946899	2017.801758	2084.778564	2383.969727
P08775	1542.213013	1416.195557	1913.844727	999.5737915	1186.047485	915.038147	2290.940918	1679.861938	1555.652222	1236.900757	1507.788452	2239.687988
P08905;P17897	355.8127441	321.80896	456.9802551	497.1820068	339.5246887	301.4895935	362.8168335	240.203476	207.986969	169.4345703	192.9064941	236.3505402
P09055	1622.685547	1344.529053	1534.821045	1569.506958	1321.723145	1319.536621	1508.376953	1580.985107	1467.506226	1352.249023	1481.247192	1229.688965
P09103	42977.73828	42132.80859	44712.90234	41566.97266	47673.75391	43233.14453	53876.19531	50304.35156	41806.36719	41609.24219	39116.38672	40109.91797
P09405	4117.678223	4658.839844	4379.759277	4388.516602	4042.054443	4438.144043	4919.375	4188.445801	3547.493896	3786.776123	3750.144775	4129.875977
P09411	32903.86328	32761.56445	26811.02539	34772.53906	31341.72852	30968.37109	30899.60352	28719.69727	30843.63867	32840.28125	28537.66211	32132.19727
P09528	5057.304688	4743.998535	3573.277588	6172.148926	4666.194336	4357.509766	5707.398438	3480.673096	3696.379395	6210.12793	7963.401367	5435.15625
P09542	0	61.64001083	191.4096832	0	0	0	0	23.30850983	81.90942383	0	0	0
P09671	8842.388672	10608.79785	11207.73633	10500.08984	9834.661133	8570.25293	8793.933594	9775.736328	9130.18457	10078.25684	10999.47363	10278.47852
P09803	197.6544647	115.2406998	135.0737457	84.3067627	158.3905487	135.1720276	224.6215363	233.5523376	33.86497879	92.46159363	32.13486862	126.9384613
P09813	625.4008789	512.7545166	584.34729	851.7315674	915.9609375	479.5505676	1414.497803	658.8183594	1935.846558	1121.011597	884.9296875	500.8555298
P09925	360.3025208	292.4642639	354.0802307	389.0142517	396.2953186	400.9111328	345.2495422	382.114624	367.609375	340.4810791	390.2799683	322.3267517
P0C0S6;Q3THW5	2920.077881	3225.48584	5344.27832	4467.169922	3041.552246	3998.188477	3759.38916	4838.113281	3919.321045	3996.495605	4162.803223	5037.441895
P0C6F1	152.8159637	146.901535	98.72241211	71.62793732	301.2692871	42.65507507	286.5737	0	173.5783997	300.4649963	112.1547928	154.4040833
